"","Site","SampleTime","SampleDate","pH","LocationType","Na_mgL","Mg_mgL","Al_mgL","SiO2_mgL","K_mgL","Ca_mgL","Mn_mgL","Fe_mgL","F_mgL","Cl_mgL","NO3_mgL","SO4_mgL","DOC_mgL","TDN_mgL","GWType","X","Y","Na_MP","Mg_MP","Al_MP","Si_MP","P_MP","K_MP","Ca_MP","Mn_MP","Fe_MP","Zn_MP","Rb_MP","Sr_MP","Ba_MP","Pb_MP","NH4 mg N/L","Alm_mgL","Alo_mgL","Durham_id","Method","SpecCond","DON_mgL","TMAl_mgL","OMAl_mgL","IMAl_mgL","NH4_NmgL","PO4_PmgL","S_mgL","Sr_mgL","Zn_mgL"
"653","K10P3",NA,2014-06-13,5.02,"S5",0.684744,0.107398,0.18257,1.56838,0.101198,0.385639,0.036027,0.021,0.0267126755667034,0.560280911622104,0.961880885347676,2.40519376014878,0.75496501982289,0.274648158946321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","K10P3",NA,2014-06-14,5.1,"S5",0.621268,0.098969,0.184317,1.60919,0.096718,0.394054,0.037312,0.021,0.0396774569883134,0.463324606558699,1.09309938177481,2.40006078439813,0.646562113307741,0.282386910162552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","K10P3",NA,2014-06-16,4.94,"S5",NA,NA,NA,NA,NA,NA,NA,NA,0.0491713063154769,0.41949545153156,1.14348635236369,2.95826601950524,0.982489869719021,0.271582395097181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00375098505507222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","K11",NA,2011-11-07,5.14,"G5",0.87445,0.127056,0.171049,2.77083,0.128363,0.591692,0.0232069,0.021,0.0486102486962903,0.344578294717546,0.16802048241141,3.42556167807312,0.7254438108386,0.0924226651024641,"shallow","281679.844","4871078",1.025,0.11,0.081,2.241,0.002,0.147,0.525788,0.021,0.002,0.044,0.00049,0.00581111111111111,0.0059585,0.00412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","K11",NA,2012-02-08,5.12,"G5",0.79,0.0876542,0.146108,2.18591,0.0409055,0.424773,0.008,0.021,0.0318896494729129,0.30888221699142,0.0353502536521656,3.0908824918786,0.553788502854176,0.0647643494599296,"shallow","281679.844","4871078",0.766,0.754,0.086,1.712,0.002,0.033,0.35076,0.011,0.001,0.021,0.00023,0.0038,0.0050915,0.00089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","K11",NA,2012-03-22,5.05,"G5",0.87,0.0975171,0.124324,2.3317,0.058911,0.472275,0.008,0.021,0.041275842150903,0.311960577159475,0.143542031223715,3.10099504493083,0.391322331162996,0.0861561791603271,"shallow","281679.844","4871078",0.809,0.105,0.066,2.081,0.006,0.058,0.483676,0.01,0.015,0.036,0.00029,0.00483333333333333,0.003247,0.00075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","K11",NA,2012-04-24,5.14,"G5",0.869761,0.119205,0.101738,2.71507,0.105789,0.481597,0.008,0.021,0.0337945731528465,0.401564189442298,0.0628176365497497,3.24090344098852,0.586057964863561,0.0597953346207406,"shallow","281679.844","4871078",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","K11",NA,2012-08-10,4.82,"G5",0.64577,0.0869195,0.37454,1.76618,0.139266,0.375139,0.008,0.021,0.0351087122668501,0.302742960087254,0.294759537806511,2.69121582705849,3.26926748166748,0.218088838836281,"shallow","281679.844","4871078",0.669,0.082,0.348,1.43,0.011,0.133,0.404344,0.012,0.019,0.023,0.00061,0.00480236,0.00886647,0.00223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","K12",1899-12-31 13:40:00,2014-07-16,5.15,"G5",1.01042,0.155755,0.143347,2.58651,0.0540924589813041,0.617385733844802,0.0193732,0.021,0.0231793398122713,0.424797996100878,0.0214888067904983,3.15853417721208,0.752678096760012,0.0882638124449833,"shallow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.150939005111918,0.0110582041917286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","K12",NA,2014-06-05,5.32,"G5",1.10181,0.173106,0.048709,2.17134,1.22723,0.823753,0.036557,0.021,0.0522511152417889,1.34025426228377,0.957809380974923,3.0024519175112,2.14904873691174,0.778184922289735,"shallow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0599276549256676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","K12",NA,2014-06-13,5.34,"G5",0.986415,0.189413,0.128354,2.27782,0.092546,0.556669,0.026427,0.021,0.0174636581210026,0.450808178671123,0.199517369896825,3.20584643731908,0.732660858139385,0.092084476865325,"shallow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","K12",NA,2014-06-14,5.47,"G5",1.07202,0.174606,0.136806,2.37537,0.104449,0.563629,0.026439,0.021,0.0258780872991402,0.452155520703908,0.271282538667466,3.22766615088009,0.639498729960228,0.100493587265756,"shallow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.0769617354724019,0.00417092247042568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","K12",NA,2014-06-16,5.29,"G5",1.06861,0.184322,0.139691,2.35264,0.157283,0.633238,0.025124,0.021,0.042671870448841,0.521085952558451,0.266509799041356,3.25109175490474,1.05804619476895,0.191923490356867,"shallow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.109630555311902,0.00528168327283803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","K12P1",1899-12-31 13:40:00,2014-07-16,5.14,"S5",NA,NA,NA,NA,NA,NA,NA,NA,0.0419046260963796,0.400999511995693,0.002,2.15356008714894,3.03697920535116,0.36466331709896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0129224382749862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","K12P1",NA,2014-06-13,5.02,"S5",NA,NA,NA,NA,NA,NA,NA,NA,0.0466746686165713,0.931297068616278,0.0670792816181656,1.61023069060538,4.70812257454569,0.716053522579549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0183073575209637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","K12P1",NA,2014-06-14,4.93,"S5",NA,NA,NA,NA,NA,NA,NA,NA,0.0737842526850375,1.11226669054073,0.002,1.56991800807464,1.52268900112234,0.131176144943415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","K12P1",NA,2014-06-16,4.81,"S5",0.398911,0.087229,0.054892,1.89753,0.068387,0.467137,0.008,0.021,0.0413794084408328,0.944000562627821,0.002,1.6674859699117,1.28551896061075,0.0872895601549376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","K12P2",1899-12-31 13:40:00,2014-07-16,5.22,"S5",0.953725,0.0874931,0.0439106,1.77744,0.0649642267649461,0.437732469433172,0.0297691,0.021,0.0317006436908287,0.427901157765185,0.002,2.59529821957632,0.937301586238401,0.107013134721229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0158374745320183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","K12P2",NA,2014-06-13,4.96,"S5",0.584187,0.092366,0.055285,1.50348,0.071418,0.402762,0.022882,0.021,0.0419153060918164,0.751095216507805,0.00695610956375396,2.24046275975455,0.716109510787238,0.0527553284733531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","K12P2",NA,2014-06-14,4.94,"S5",0.487533,0.098033,0.082639,1.65604,0.072606,0.458281,0.025587,0.021,0.0586123105142976,0.934897580474718,0.002,2.05788648071897,0.673851173891004,0.0502635132810478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","K12P2",NA,2014-06-16,4.87,"S5",0.455089,0.099912,0.111509,1.57935,0.062553,0.486798,0.026603,0.021,0.0402711107479955,0.936358147701487,0.00697355112108624,2.22955082410415,0.752873662031832,0.0481946673571808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.136964150963228,0.00521343770409651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","K12P3",1899-12-31 13:40:00,2014-07-16,5.58,"S5",1.09652,0.133661,0.0290219,2.36562,0.0677060481729173,0.529957451800634,0.0234902,0.021,0.0377182752580819,0.43166396790654,0.027086657157226,2.86065975928587,0.750190654536501,0.100233494237279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","K12P3",NA,2014-06-13,5.31,"S5",0.923738,0.14,0.037258,2.03156,0.097953,0.447301,0.024256,0.021,0.0538773720705314,0.564265837334494,0.100125557614563,2.91488760711657,0.734437679136559,0.0862723541530332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","K12P3",NA,2014-06-16,5.24,"S5",0.91193,0.145192,0.037125,2.18545,0.105312,0.500086,0.02599,0.021,0.0978832747442455,0.805684318485448,0.113898318397872,2.90515910024985,0.634984360535492,0.0759691809669441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.0472100164540608,0.00521653981368414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","K12P4",1899-12-31 13:40:00,2014-07-16,6.01,"S5",NA,NA,NA,NA,NA,NA,NA,NA,0.0611384483487566,0.553152153379731,0.0305966637207824,3.05774463862051,1.1349150517729,0.128448879604246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0292675697798012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","K12P4",NA,2014-06-14,5.56,"S5",NA,NA,NA,NA,NA,NA,NA,NA,0.205150845615733,1.75003402989092,0.137283877022352,2.87408541476138,0.71076896369962,0.0919281551267637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","K12P4",NA,2014-06-16,5.43,"S5",NA,NA,NA,NA,NA,NA,NA,NA,0.0737864526119029,0.470209249910493,0.210852369728179,3.25287607226245,0.774843940947059,0.121813860057758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","K1d",1899-12-31 09:20:00,2013-01-31,5.57,"G5",1.20992,0.333162,0.0110877,3.8742,0.215077,1.41166,0.0315444,0.021,0.0384273555819569,0.396755584143847,0.376851355169855,3.47557791408222,0.605921170618652,0.247300369081329,"shallow","281686.688","4871076.5",1.21435616631231,0.332454327386258,0.0181115565206566,3.34809651321156,NA,0.227784245174276,1.32006384687278,0.0341157389994292,0.0275442625294311,NA,0.000397885667438709,0.00884790650598596,0.00201202949606876,0.000666237771224394,0.0208945245484653,0.0148641236325799,0.00341308020796181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","K1d",1899-12-31 10:40:00,2012-10-29,5.57,"G5",1.44945,0.319078,0.0045,4.23421,0.318869,1.47594,0.292152,0.021,0.0578741465896371,0.422296721768555,0.204320527169621,3.38569784824221,0.439386843030341,0.131893433125902,"shallow","281686.688","4871076.5",1.28619033232628,0.281384615384615,0.000888888888888889,3.63791082802548,-0.004,0.249798540145985,1.26884,0.275,0.00457943925233645,0.03543,0.000507766714082504,0.00990909090909091,0.00309649122807018,9e-05,0.00844214027561081,0.0142267518767583,0.0017231316148726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","K1d",1899-12-31 10:43:00,2014-09-22,6.01,"G5",1.4878,0.341824,0.0262067,4.2487,0.248103,1.7265,0.025618,0.021,0.0518841656920164,0.342792362934139,0.36969544295839,3.11129265440934,0.420677451548973,0.0959598317369042,"shallow","281686.688","4871076.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.0143043511970002,0.00435029150759497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","K1d",1899-12-31 11:19:00,2013-01-14,5.27,"G5",1.40309,0.336349,0.0183897,4.52542,0.300881,1.82724,0.008,0.021,0.0326943843505786,0.320305373852839,0.583088144372864,3.53993001423039,1.15377385332744,0.169315087370958,"shallow","281686.688","4871076.5",1.29247068218802,0.336924880286831,0.283969480883159,3.80596432575778,NA,0.312847847012762,1.72295614139826,0.0625007215989386,0.29388506948464,NA,0.00102447963910476,0.0137342405778409,0.00339514905294074,0.00198850115089979,0.0067293105306453,0.0153223672452086,0.0102476427563923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","K1d",1899-12-31 11:25:00,2012-11-21,5.73,"G5",1.39618,0.294702,0.009134,3.71906,0.307324,1.46993,0.089692,0.021,0.0477581737975361,0.339939003039682,0.216283781649944,3.50349128462743,0.346604283447865,0.13239696096952,"shallow","281686.688","4871076.5",1.19047248041737,0.298609904053229,0.0182864714538074,3.31671904554878,NA,0.256827278329208,1.28401710200914,0.0892638218643787,0.0262348985583607,NA,0.000499178668099841,0.00978231541153761,0.00260346399853054,0.00413440671386139,0.00899282566938501,0.0148409994790348,-0.000459449488085298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","K1d",1899-12-31 11:25:00,2012-12-03,5.75,"G5",1.50746,0.31799,0.061028,4.36317,0.345357,1.66064,0.008,0.0475087,0.0435175237914286,0.31884894707115,0.238015083275834,3.45485357638921,0.306517773066351,0.102060666415661,"shallow","281686.688","4871076.5",1.27858115601827,0.3361952857289,0.0369270438901329,3.62352071276873,NA,0.249282014334619,1.37013232914224,0.182638020853348,0.0808576011764376,NA,0.000622238789897219,0.0104777921158645,0.00306555182171429,0.000964887222924674,0.0025,0.00794090989990467,0.000827796221641448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","K1d",1899-12-31 11:29:00,2013-02-26,5.77,"G5",1.16436,0.346322,0.0133502,3.60704,0.177325,1.44723,0.008,0.021,0.0562140067090137,0.482916823753125,0.443117765323297,3.84556466856785,0.289851676028951,0.136563724681456,"shallow","281686.688","4871076.5",1.31823290164274,0.492147724456451,0.565262466504736,4.0412904008272,NA,0.298155984960189,1.57699839908334,0.0383496434506079,1.4821020621708,NA,0.00168085883189308,0.00989429734636112,0.00338913436574284,0.0243453020951425,0.0025,0.00656636705937636,0.00318956548691539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","K1d",1899-12-31 11:34:00,2013-02-13,5.7,"G5",1.1145,0.314448,0.0116948,3.43774,0.210968,1.30723,0.0178738,0.021,0.0526471887309066,0.482316404170527,0.358743627499125,3.51188899860256,0.287526638606447,0.156207017455778,"shallow","281686.688","4871076.5",1.25150176646212,0.327020550518358,0.0120302647464572,3.24422079765782,NA,0.218530058287355,1.28025943959836,0.0231123522648401,0.0192611614565938,NA,0.000393334745838602,0.00878850323049932,0.00197990358948937,0.000350595306425532,0.0195556429647887,0.0128724871147377,0.00129407071223051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","K1d",1899-12-31 11:39:00,2012-12-18,5.7,"G5",1.23878,0.304372,0.0045,3.79954,0.240258,1.15026,0.060835,0.021,0.0424463689022805,0.362954642298004,0.286839926530425,3.5149430100372,0.402916193011926,0.118065691278308,"shallow","281686.688","4871076.5",1.19987224815675,0.375610328584753,0.190657637831311,3.50662705492494,NA,0.251414995108317,1.33412681883694,0.0621397897096989,0.49226935957929,NA,0.000846155737075544,0.00934771012284549,0.00267330651366553,0.00794657887084698,0.0025,0.0261271572468496,0.00590080826233976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","K1d",1899-12-31 11:50:00,2014-09-22,6.01,"G5",1.42643,0.332993,0.0271775,4.09059,0.226802,1.65918,0.0539729,0.021,0.0673572262391677,0.326661609010421,0.315098206496519,2.98296353327436,0.410302823654429,0.07676821974159,"shallow","281686.688","4871076.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.0233801891764967,0.00486621845147697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","K1d",1899-12-31 11:55:00,2013-03-11,5.8,"G5",1.14647,0.344361,0.0045,3.69984,0.193686,1.44154,0.0177341,0.021,0.0480941268836794,0.476956517569411,0.458272281265896,3.72190865984043,0.393998354871824,0.152806609257728,"shallow","281686.688","4871076.5",1.23498980802874,0.350544147681958,0.0544013180656915,3.4396631452707,NA,0.2068790687297,1.3171700042739,0.0249826738925491,0.111675867009876,NA,0.000426428149031396,0.00862447153059522,0.00204331785288795,0.00127903011135967,0.00937901034483381,0.0101627495065526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","K1d",1899-12-31 12:00:00,2012-10-30,5.6,"G5",1.35649,0.31312,0.0045,4.1226,0.280068,1.47687,0.298261,0.021,0.0402049917820695,0.377953080742987,0.192448391305124,3.39592217102052,0.488617410873815,0.114679243420183,"shallow","281686.688","4871076.5",1.32852117263844,0.273663522012579,0.00727272727272727,3.71531578947368,-0.008,0.246189349112426,1.28324,0.333,0.00091875,0.048,0.000510672389127325,0.009625,0.00335964912280702,0.00049,0.0166119992560811,0.0147737364827031,0.000992294274707915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","K1d",1899-12-31 12:25:00,2011-08-29,6.05,"G5",1.94362739664291,0.611702,0.0045,4.08325,0.979462,1.99025,3.08831,0.021,0.002,0.298871466437098,0.220135784622486,2.41643443180929,1.18508336574038,0.301836268529669,"shallow","281686.688","4871076.5",2.6055,0.68388,0.05645,4.00423,0.00268,0.904045,1.951763,3.360259,1.18497,0.00785,0.0026,0.01566,0.00488,0.00132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","K1d",1899-12-31 12:35:00,2014-09-22,5.96,"G5",1.42613,0.323426,0.0239908,4.01344,0.22708,1.61678,0.0702593,0.021,0.0737994668752929,0.335567393194567,0.303925763839905,3.00576910050842,0.341237230833066,0.0951617208146094,"shallow","281686.688","4871076.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.0182070455654112,0.00464083232119147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","K1d",1899-12-31 12:40:00,2013-03-13,5.67,"G5",1.13552,0.327792,0.0045,3.57759,0.189775,1.4019,0.0238774,0.021,0.036732087203044,0.463235530108797,0.47936291621227,3.78276122769309,0.484701788922274,0.131673791711381,"shallow","281686.688","4871076.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00504172482914248,0.0114077153572095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","K1d",1899-12-31 13:25:00,2013-01-28,5.55,"G5",1.21658,0.333806,0.0107663,3.90117,0.212519,1.37657,0.0339575,0.021,0.0399565440341424,0.390960009030406,0.379973277118626,3.50219880765929,0.567847336906781,0.244826005610715,"shallow","281686.688","4871076.5",1.11059821145617,0.299644347893145,0.00657044333800214,3.12554730941135,NA,0.197809709091499,1.23132646610424,0.0342021719444239,0.0058726440628899,NA,0.000347615820084828,0.00818304445137144,0.00200588488759636,0.000247409402801761,0.0341930249540064,0.0155365545141099,-0.00160863569485111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","K1d",1899-12-31 13:50:00,2013-01-02,5.78,"G5",1.29641,0.308971,0.0045,3.79636,0.270974,1.22915,0.038889,0.021,0.0406785996560622,0.41973371743,0.30356915151636,3.46197107969871,0.356675032811113,0.132015582800134,"shallow","281686.688","4871076.5",1.28624339354856,0.337875526762386,0.0569202537506033,3.45223781747284,NA,0.261577088421993,1.42823937696174,0.0427053275677928,0.100279216188558,NA,0.000508568680921111,0.00956565187294727,0.00278535554708501,0.0023745664846774,0.0025,0.021309509834187,0.0023346301970268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","K1d",1899-12-31 14:09:00,2012-11-06,5.67,"G5",1.36885,0.306541,0.0045,3.91832,0.276199,1.37723,0.22958,0.021,0.0460535164768636,0.314070636026739,0.155682110720991,3.54552988474623,0.348122224832445,0.108005461788951,"shallow","281686.688","4871076.5",1.24886975986217,0.293744989141166,0.0062857556124633,3.36429730602636,NA,0.245906256446073,1.29777431210119,0.224751165174555,0.00491404357759193,NA,0.000517215597820615,0.0103227546748083,0.00290494680571111,0.000164161886336906,0.0025,0.0111377773830929,0.000897591927446259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","K1d",1899-12-31 14:15:00,2014-07-16,5.61,"G5",1.50269,0.301277,0.0045,4.45776,0.228038133214675,1.49002093831745,0.0414053,0.021,0.0500679236790945,0.503109375266243,0.410623571736122,3.40015415048309,0.502828344531773,0.158412824064376,"shallow","281686.688","4871076.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.0121945166619692,0.00510759420013726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","K1d",1900-01-01 10:16:00,2019-06-18,5.89,"G5",1.1,0.28,0.01,7.76,0.2,1.37,0.01,0.01,0.04,0.42,0.38,2.91,0.66,0.13,"deep_intoC","281686.6880","4871076.5000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DG-046","pump",16.07,0.02,NA,NA,NA,0.026,0.001,0.9,0.01,0.02
"700","K1d",1900-01-01 12:29:00,2020-01-28,5.76,"G5",0.894220532479201,0.230701057055377,0.0380645140856628,5.85242208315028,0.136089810685421,1.0305610702914,0.0119351150063785,0.00118390043432626,0.0367814382501792,0.3610723951755,0.258315539324942,2.65276501577591,0.484375064519294,0.0798964152077687,"deep_intoC","281686.6880","4871076.5000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DG-109","pump",13.59,0.0184773097671509,NA,NA,NA,0.00306648710460463,0.00181022246122586,0.834384173950543,0.00860258192690535,0.0139680735599568
"701","K1d",1900-01-01 13:32:00,2020-07-01,5.9,"G5",1.1839190188649,0.306638573320213,0.00112964983142591,7.84657003556626,0.262629949052502,1.49958624335866,0.00777057017176724,0.00177075541073337,0.0443755491550602,0.503010263584656,0.306521883903653,2.92873510806365,0.508190864330939,0.110940512422828,"deep_intoC","281686.6880","4871076.5000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DG-109","pump",17.7,0.0340741188303268,0.0253052489353582,-0.00506466836364898,0.0303699172990071,0.00762412288045573,0.00252125804763683,0.942967011114783,0.0130798497333733,0.0805578674585136
"702","K1d",1900-01-01 13:56:00,2019-07-16,5.85,"G5",1.07,0.27,0.01,7.88,0.22,1.32,0.02,0.01,0.04,0.44,0.16,2.82,0.54,0.08,"deep_intoC","281686.6880","4871076.5000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DG-090","pump",17.5,0.04,NA,NA,NA,0.006,0.001,0.96,0.008,0.078
"703","K1d",1900-01-01 14:09:00,2019-07-02,5.91,"G5",1.12,0.29,0.02,7.48,0.22,1.43,0.01,0,0.04,0.39,0.2,2.94,0.6,0.08,"deep_intoC","281686.6880","4871076.5000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DG-070","pump",17.23,0.03,NA,NA,NA,0.006,0.001,0.92,0.008,0.016
"704","K1d",1900-01-01 14:20:00,2019-07-30,5.94,"G5",1.11,0.26,0.02,7.89,0.24,1.32,0.02,0,0.04,0.51,0.18,2.59,0.64,0.13,"deep_intoC","281686.6880","4871076.5000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DG-103","pump",18.35,0.07,NA,NA,NA,0.013,0.001,0.91,0.008,0.013
"705","K1d",1900-01-01 14:24:00,2019-07-23,5.69,"G5",1.1,0.27,0.02,7.93,0.22,1.36,0.02,0,0.04,0.44,0.17,2.83,0.59,0.13,"deep_intoC","281686.6880","4871076.5000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DG-097","pump",18.12,0.09,NA,NA,NA,0.004,0.002,0.94,0.009,0.03
"706","K1d",1900-01-01 14:27:00,2019-06-25,6.02,"G5",1.08,0.27,0.01,7.84,0.18,1.35,0.01,0,0.04,0.4,0.19,2.96,0.6,0.09,"deep_intoC","281686.6880","4871076.5000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DG-062","pump",16.23,0.04,NA,NA,NA,0.005,0.001,0.91,0.01,0.01
"707","K1d",1900-01-01 14:40:00,2019-07-08,5.94,"G5",1.13,0.28,0.03,7.7,0.25,1.35,0.01,0.01,0.05,0.48,0.21,2.97,0.57,0.1,"deep_intoC","281686.6880","4871076.5000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DG-077","pump",17.85,0.05,NA,NA,NA,0.007,0.001,0.92,0.008,0.013
"708","K1d",1900-01-01 15:11:00,2019-06-06,6.07,"G5",1.12,0.28,0.01,8,0.21,1.36,0.01,0.01,0.04,0.53,0.27,3.05,0.54,0.11,"deep_intoC","281686.6880","4871076.5000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DG-015","pump",16.29,0.05,NA,NA,NA,0.004,0.001,0.95,0.009,0.022
